Date;Profile;Message;Likes & Co.;Comments;Shares;Total interactions;Profile-ID;Post-ID;Link;
08/04/2024 16:03;"National Committee to Preserve Social Security and Medicare";"Don't let Trump or MAGA Republicans eclipse your Social Security, Medicare, and Medicaid --- while making tax cuts for the wealthy and profitable corporations PERMANENT! Most of us & our loved ones will rely on these benefits at some point in our lives.  (And yes, that includes SSDI, which Trump proposed to cut by billions of dollars when he was president.) #eclipse #2024elections #SocialSecurity #Medicare #Medicaid #SSDI";4534.0;794.0;714.0;6042.0;64206021703;64206021703_815034100667886;https://www.facebook.com/299216082249693/posts/815034100667886;
22/01/2024 13:00;"Joe Biden";"On the 51st anniversary of the Supreme Court’s decision in Roe v. Wade, Trump and MAGA Republicans continue to push for a national abortion ban.

It’s dangerous, extreme, and out of touch.

I’ll continue to fight to protect a woman’s freedom to choose.";3433.0;2064.0;543.0;6040.0;7860876103;7860876103_417992980805202;https://www.facebook.com/108985111705992/posts/417992980805202;
09/01/2024 03:23;"Occupy Democrats";"BREAKING: President Biden rips into Donald Trump for his horrifying refusal to sign a loyalty oath promising not to advocate for the overthrow of the U.S. Government — a decades-old tradition.

Trump is making it absolutely clear that he wants to destroy American democracy...

In both 2016 and 2020 Trump gladly signed the loyalty oath — a holdover tradition from the Red Scare era of American politics — in order to have his name on the ballot in Illinois.

But this time around, he refused to sign it. The reason is apparent: he is now a proud insurrectionist. The January 6th Capitol battle was nothing less than an attempt by MAGA fanatics to overthrow our government.

'For the entirety of our nation’s history, presidents have put their hand on the Bible and sworn to protect and uphold the Constitution of the United States – and Donald Trump can’t bring himself to sign a piece of paper saying he won’t attempt a coup to overthrow our government,' said Biden campaign spokesman Michael Tyler.

Trump cannot possibly make it any more clear at this point. He has no respect for our democracy or our laws and if he isn't locked up for his crimes he will burn everything down.

Please hit the 👍 and pass this on if you are proudly supporting Biden against Trump — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";3935.0;1443.0;633.0;6011.0;346937065399354;346937065399354_797205189177724;https://www.facebook.com/202017898696459/posts/797205189177724;
13/01/2024 11:39;"Donald Trump Jr.";"Iowa MAGA patriots: We can't leave anything to chance. We need each and every one of you to turn out to caucus this Monday night. 

Let's send a big message to the fake news, Joe Biden and all of the RINOs that Iowa is Trump country and we're ready to Make America Great Again!";3456.0;2082.0;442.0;5980.0;295644160460352;295644160460352_935768854582453;https://www.facebook.com/416853756473968/posts/935768854582453;
20/03/2024 23:01;"Robert Reich";"Friends,

Trump has tried to walk back his Saturday warning in Dayton of a “blood bath” if he is not reelected, saying he was just warning of a “blood bath” in store for the auto industry if his proposed 100 percent tariff on Chinese cars isn’t enacted.

Rubbish.

At the start of that Saturday rally, Trump raised his hand in salute to the brim of his red MAGA hat, as a recorded chorus of prisoners in jail for their roles in the Jan. 6 attack sang the national anthem. An announcer asked the crowd to please rise “for the horribly and unfairly treated January 6th hostages.” The crowd did, and sang along.

Then, as the recording ended, Trump praised the people serving prison sentences for attacking the Capitol on January 6 — calling them “hostages” and “unbelievable patriots,” commending their spirit, and promising to help them if elected in November.“ Having previously vowed to pardon the rioters, he promised to help them “the first day we get into office.”

He is making the January 6 attack, and his claim that the 2020 election was stolen from him, the centerpiece of his 2024 campaign.

Trump loyalists know exactly what he meant when he declared that the country would face a blood bath if he lost in November, because they’ve heard him issue similar warnings before — and sometimes acted them.

In 2016, he warned that if he were denied the presidential nomination at the GOP convention, “I think you’d have riots.”

In November 2020, he warned that an adverse ruling by the Pennsylvania Supreme Court would “induce violence in the streets.”

After the FBI’s search of his Mar-a-Lago estate in August 2022, he warned that “terrible things are going to happen,” and then quoted Senator Lindsey Graham predicting “riots in the streets” if Trump were charged.

Last March, Trump threatened “potential death & destruction” if charged by the Manhattan district attorney and berated those urging his supporters to stay peaceful, saying, “OUR COUNTRY IS BEING DESTROYED, AS THEY TELL US TO BE PEACEFUL!”

In January, Trump warned that if the criminal charges against him succeeded, there would be “bedlam in the country.” Days earlier, speaking of efforts to remove him from the ballot using the 14th Amendment, he warned that “If we don’t [get treated fairly], our country’s in big, big trouble. Does everybody understand what I’m saying? I think so.”

Exhibit A in Trump’s incitements to violence occurred on January 6, 2021, at the rally he held near the White House two hours before the electoral vote count was to start at the Capitol.

There, Trump repeated his lies about how the election had been stolen and told the crowd, “We will never give up. We will never concede. It will never happen. You don’t concede when there’s theft involved. Our country has had enough. We will not take it any more.”

He accused Republicans of fighting like a boxer with his hands tied behind his back, overly respectful of “bad people.” Instead, he said, they would have to:

“fight much harder … We’re going to walk down to the Capitol, and we’re going to cheer on our brave senators and congressmen and women, and we’re probably not going to be cheering so much for some of them, because you’ll never take back our country with weakness. You have to show strength, and you have to be strong … We fight like hell. And if you don’t fight like hell, you’re not going to have a country any more.”

He told the crowd that “different rules” applied to them. “When you catch somebody in a fraud, you are allowed to go by very different rules.”

Then — knowing that members of the crowd were armed — he dispatched them to the Capitol just as the electoral count was about to start. The attack on the Capitol came immediately thereafter.

The most recent consequence of Trump’s ongoing incitements occurred a few weeks ago at a meeting of the Maricopa County, Arizona, board of supervisors. (Maricopa County is home to more than half of Arizona’s residents.)

Just as the board neared the end of its meeting on February 28, a swarm of Trump supporters rushed toward the dais, shouting that the board’s members were illegitimate. The board members ran through a side door and were rushed out of the building by security guards, who called for backup from the sheriff’s office.

After the meeting’s live feed went dead, a member of the crowd yelled that a “revolution” was underway. Some in the group said they did not recognize the county supervisors’ authority because they do not believe the results of the 2020 election. “We’d like them replaced,” said Brenda Ireton, a pro-Trump Republican who said she viewed the board as “corrupt” and “bought and paid for” by unknown interests.

“I’m here today to put you on public notice and to inform you that you are not our elected officials,” declared Michelle Klann, from the podium she commandeered. “This is an act of insurrection. Due to all the voter fraud, you have never been formally voted in.” Klann is co-founder of a pro-Trump group called “Operation Restoration.”

When Joe Biden won Maricopa County in 2020 — and, with it, Arizona — Trump supporters used baseless fraud claims to try to pressure or frighten elected leaders into changing the county results. Since that 2020 vote, the Maricopa supervisors — most of whom are Republicans — have faced conspiracy theories and death threats for signing off on the results and refusing to go along with Trump’s efforts to overturn the outcome.

Now, with another presidential election looming and Arizona again likely to be pivotal, the incident at the county board meeting revives fears of threats and violence directed at officials responsible for the election.

It is a gross mistake to ignore Trump’s threats and warnings of violence. Again and again, they have been proven to be real and dangerous.

Remember the presidential debate in 2020 when Trump was asked to repudiate violence by white supremacists and the Proud Boys? Trump responded by not telling the Proud Boys to “stand down” as had been suggested, but instead telling them to “stand back and stand by.”

Trump apologists then claimed Trump was merely adding a Trumpian flourish to innocent remarks. But just months later, the Proud Boys — who interpreted Trump’s comments as a call to action — played a central role in the Capitol insurrection.

Many other January 6 defendants interpreted Trump’s various comments as calls to action, according to their legal defenses.

Donald Trump has been inciting violence since he ran for the presidency in 2016, but his calls are becoming more blatant and more dangerous.

Back in March 2016, before Trump became president, Republican Senator Marco Rubio connected Trump’s rhetoric with violent clashes in Chicago after a Trump rally was postponed. As Rubio said:

“The broader anger that now exists in the American political discourse is a direct result of the fact that words have consequences. That when you run for President of the United States or if you are President of the United States … you can’t just take on the attitude that I’m going to say whatever I want. You can’t say whatever you want. It has real-life consequences for people in this country, and all over the world. And we’re starting to see it bear out.”

As the incident a few weeks ago at the Maricopa County board of supervisors meeting reveals, Rubio’s warning has become ever more relevant and ominous.

Part of Trump’s election strategy is to actively incite violence.

Every perpetrator of that violence must be held fully accountable under the law —including the person inciting it.

Thoughts?";3609.0;1137.0;1182.0;5928.0;142474049098533;142474049098533_949296456563802;https://www.facebook.com/397990761694377/posts/949296456563802;
08/02/2024 20:02;"Occupy Democrats";"This woman is a HERO!👏👏👏

BREAKING: MAGA Senator Roger Marshall is publicly humiliated by a heroic anti-Trump protestor right outside the Supreme Court as she schools him on the January 6th insurrection and calls him an 'idiot.'

It all started with Marshall loudly and obnoxiously voicing his support of Donald Trump as the Supreme Court deliberates whether or not certain states can remove Trump from their ballots due to his insurrectionism.

Absurdly, Marshall compared the deadly coup attempt at the Capitol to migrants coming across the southern border. The difference, of course, is that the former was about overthrowing our democracy and the latter is about people seeking better lives for their families.

'If they would call this an insurrection then why wouldn’t we call ten million people crossing the border illegally an insurrection?' Marshall asked, demonstrating his profound ignorance.

'Why wouldn’t we call the situation when you take away your freedoms of speech, your freedoms of religion, your freedoms to bear arms, why wouldn’t we call that an insurrection as well?' he went on.

Right as Marshall finished talking, a woman standing behind him holding a 'Remove Trump' sign decided to speak out — and she absolutely nailed it.

'Trump is a traitor! So you really think people on the border is an insurrection?' she asked. 'What kind of education have you had sir?' 

'When you have tens of thousands of people attack the Capitol, people are killed because of that, beaten, that was an insurrection!' she went on. 'And Trump called it. You know it. The whole world knows it.'

'And to try and like confuse people by trying to say the stuff on the border is an insurrection, makes you sound like an idiot,' she said bluntly.

'I tell you, you just don't know what is going on. What a shame that we have such uneducated people,' she added. 'But when you're you're a white man in this country you have so much power, you don't even have to be educated, you can just say shit.”

This is simply incredible. More Americans need to emulate this bold women and call out these Republican traitors every time they show their disgraceful faces in public.

Please hit the 👍 and pass this on to thank this woman for calling it like it is — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";5011.0;444.0;432.0;5887.0;346937065399354;346937065399354_816167010614875;https://www.facebook.com/202017898696459/posts/816167010614875;
07/02/2024 21:44;"Occupy Democrats";"BREAKING: President Biden hits full stride in his campaigning and rips into Donald Trump as an 'existential threat' to America and its sacred democracy — before shredding Republicans over the border bill.

This is exactly the kind of rhetoric we need from Biden right now...

Speaking in New York City as he travels to fundraisers, Biden stated that 'There is one existential threat, it’s Donald Trump.'

'It’s not about me, it’s about Trump,' said Biden. He went on to rip into the MAGA stranglehold on the Republican Party, taking particular aim at the conservative efforts to torpedo the bipartisan border bill to help Trump.

'I tell you, I’ve been around,' said Biden. 'Never thought I would see something like I’m seeing in the House.' 

The entire Republican Party has been thrown into chaos in recent days. While the border bill contains measures that conservatives want, Trump has demanded that they oppose it. He wants to run on immigration and if Biden signs a border bill he loses the ability to do that.

Biden said that even Republicans who supported the border bill are 'now walking away at the last minute because Donald Trump called them and threatened them with retribution if they stick to their position.'

Please hit the 💙 and pass this on if you will be voting for President Biden to fight Trump’s MAGA fascism — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";4380.0;1027.0;438.0;5845.0;346937065399354;346937065399354_815581657340077;https://www.facebook.com/202017898696459/posts/815581657340077;
08/02/2024 18:17;"Occupy Democrats";"BREAKING: MAGA world's biggest talking point explodes as Special Counsel Robert Hur releases a bombshell report stating that there are 'clear' material distinctions between Biden's handling of classified documents and Trump's.

More importantly, Hur is NOT recommending any charges against Biden. This is an absolute disaster for Trump...

MAGA supporters have been relentlessly arguing that Trump should be let off the hook for the classified documents he illegally smuggled into Mar-a-Lago simply because documents were also found in Biden's possession after his vice presidency.

The crucial distinction has always been that Trump obstructed the investigation and lied while Biden gladly handed over the documents once he realized that he had them.

This new special counsel report lays out the differences in clear black and white. Hur outlined Trump's corrupt behavior—

Hur's report states that 'after being given multiple chances to return classified documents and avoid prosecution, Mr. Trump allegedly did the opposite.'  

Comparatively, the report says that 'Mr. Biden turned in classified documents to the National Archives and the Department of Justice, consented to the search of multiple locations including his homes, sat for a voluntary interview, and in other ways cooperated with the investigation.'

The difference is like night and day.

'We conclude that no criminal charges are warranted in this matter,' the report says of Biden. 'We would conclude the same even if there was no policy against charging a sitting president.'

The report, which followed a yearlong investigation, was released after the White House reviewed the document and announced that 'in keeping with his commitment to cooperation and transparency' Biden would not assert executive privilege over any portions of it.

Sorry MAGA, but your cult leader is in deep trouble and Biden is totally in the clear.

Please hit the 👍 and pass this on if you think that Trump belongs in prison for his documents crimes — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";4104.0;1101.0;373.0;5578.0;346937065399354;346937065399354_816124567285786;https://www.facebook.com/202017898696459/posts/816124567285786;
07/03/2024 15:56;"Occupy Democrats";"BREAKING: Donald Trump's former White House doctor Ronny Jackson — who praised Trump's 'incredibly good genes' and later became a MAGA congressman — is publicly humiliated as it's revealed that the Navy demoted him for 'inappropriate conduct.'

These allegations are truly disturbing...

According to The Washington Post, Jackson was demoted in July 2022 because a Pentagon inspector general substantiated allegations of 'inappropriate conduct' and found evidence that he bullied staff.

He also allegedly 'made sexual and denigrating statements about one of his female medical subordinates to another of his subordinates' and 'disparaged, belittled, bullied, and humiliated subordinates.'

According to a Navy spokesperson, Jackson's detestable behavior was 'fostering a negative work environment' and he used alcohol inappropriately. 

His behavior was 'not in keeping with the standards the Navy requires of its leaders and, as such, the Secretary of the Navy took administrative action in July 2022.'

The Post cited a current defense official as well as a former U.S. official who revealed that Jackson now holds the lower rank of captain instead of rear admiral.

Pathetically, Jackson still refers to himself as a retired 'rear admiral' and Trump uses the outdated rank when talking about him. Both of them are too embarrassed to admit that Jackson has been demoted.

Clearly, this man should not be serving in Congress.

Please hit the 👍 and pass this on to demand that Jackson resign immediately — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";3695.0;1113.0;758.0;5566.0;346937065399354;346937065399354_832487062316203;https://www.facebook.com/202017898696459/posts/832487062316203;
21/07/2024 15:08;"Kristi Noem";"This is the right decision for our nation. Whoever replaces Biden will support the same radical agenda of open borders, unchecked illegal immigration, and woke values that do not appreciate what America stands for.

The Democrats’ nominee must answer for runaway inflation, the dismantling of the American Dream, rampant violet crime, and a disastrous and weak foreign policy.

Donald Trump is the leader America needs to get this country back on the right track. Republicans are unified and will work tirelessly to ensure Donald J. Trump wins in November and Makes America Great Again.";3790.0;1340.0;355.0;5485.0;308353252483;308353252483_1031807208317317;https://www.facebook.com/409246677240043/posts/1031807208317317;
13/02/2024 19:01;"Occupy Democrats";"BREAKING: MAGA Congresswoman Marjorie Taylor Greene has a complete meltdown over the hit show 'Curb Your Enthusiasm' for representing Trump supporters as 'racists and red necks.'

This is as pathetic as it is hilarious...

Because apparently she has nothing better to do with her time, Greene took to Twitter to whine about Larry David's HBO comedy, insisting that it 'lied' by painting MAGA voters in an unflattering light.

'I watched this week’s episode of ‘Curb Your Enthusiasm’ and it was a glaring reminder of why most Georgian’s resent Republicans in our state for inviting the nasty commies from California, the Hollywood elites, into our state by dishing out Hollywood tax credits,' wrote Greene.

'This week’s episode lied and painted GA conservatives and Trump supporters as racists and red necks and made fun of our good new law that stops the Stacey Abrams vote pandering machine and prevents voter fraud,' she wrote.

Of course, a large swath of Trump supporters are racists who deserve to be mocked. The party is packed with white nationalists and bigots.

Greene went on to slam 'disgusting Hollywood' with its 'disgusting values and elite judgement.' The irony of whining about values while supporting an avowed sexual predator Donald Trump was apparently lost on her.

The lengthy post then pivoted into a bizarre rant about the 'radical left' and included complaints about giving 'billions' of dollars to electric vehicle companies to turn the 'Bible Belt' into a 'battery belt.' Clearly, Greene hates the idea of bringing jobs to her state.

The people of Greene's district deserve a representative who isn't going to sabotage and embarrass them on a daily basis. She is a disgrace and the sooner they vote her out, the better off they'll be.

Please hit the 👍 and pass this on if you think that Curb Your Enthusiasm has every right to mock MAGA — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";3721.0;1032.0;260.0;5013.0;346937065399354;346937065399354_819321140299462;https://www.facebook.com/202017898696459/posts/819321140299462;
30/01/2024 18:01;"NowThis Impact";"The making of MAGA: From Tea Party to Trump mania

Here’s how the Tea Party movement of the early 2000s laid the groundwork for the racist rhetoric and cultural crusades that would go on to define the MAGA agenda

#maga #donaldtrump #republicans #conservatives #politics";4814.0;193.0;0.0;5007.0;476763145;17995257965300511;https://www.instagram.com/reel/C2vR1vZJ5WZ/;
31/07/2024 00:01;"Robert Reich";"Friends,

Joe Biden didn’t just pass the torch to another generation. He passed it from white MAGA men to America’s future.

Consider that women now compose a remarkable 60 percent of college undergraduates. And that by 2050, it’s estimated that America will consist mostly of minorities — 30 percent more Black people than today, 60 percent more Latinos, and twice the number of Asian Americans. 

The power shift has already started.

Many of the people who have demanded accountability from Trump constitute a Trump nightmare of strong and able women, including several of color — Letitia James and Fani Willis, along with E. Jean Carroll and her lawyer Roberta Kaplan, Liz Cheney, and Nancy Pelosi.

And now, Kamala Harris.

In naming JD Vance as his vice presidential candidate, Trump feigned a torch pass — but backward.

Vance’s white male belongs in the early 20th century.

During Vance’s bid for the Senate in Ohio in 2021, he called Democrats “a bunch of childless cat ladies,” offering Kamala Harris as an example.

“How does it make any sense that we’ve turned our country over to people who don’t really have a direct stake in it?” Vance asked, suggesting the only way to have a “direct stake” is by giving birth. 

Even before Vance said this, Harris was stepmother to two teenagers.

Trump himself — groper, fondler, dog-whistling racist, sexual harasser, rapist — is no more respectful of women than is Vance, especially women of color.

Trump claimed about Harris that “they’re saying she isn’t qualified because she wasn’t born in this country.” (Harris was born in California.)

Trump claimed that Fulton County District Attorney Fani Willis “ended up having an affair with the head of the gang or a gang member.” (This claim is also baseless.)

Trump has repeatedly denigrated women of color as “angry” or “nasty.”

He views females as almost alien creatures. “There’s nothing I love more than women,” he has said, “but they’re really a lot different than portrayed. They are far worse than men, far more aggressive ….”

And, of course, his infamous: “When you’re a star, they let you do it. You can do anything. Grab ’em by the p*ssy. You can do anything.”

Trump misogyny has infected the entire MAGA Party, whose recent convention was a celebration of testosterone — featuring wrestling champ Hulk Hogan shouting, “Let me tell you something, brother … Trump is the toughest of them all, a gladiator!”

Hogan was the protagonist in a sex-tape video scandal, whose lawsuit put Gawker Media out of business. The lawsuit was underwritten by tech billionaire Peter Thiel — the same man who gave JD Vance a lucrative venture-capital job, underwrote Vance’s senatorial campaign, and introduced Vance to Trump.

Other pop cultural “tough guy” icons at the Republican convention similarly attested to Trump’s virility. Conservative rocker/rapper Kid Rock performed “American Badass.” (Kid Rock’s checkered past includes a sex tape and a charge of assault connected to a fight in a Nashville strip club.)

Instead of being introduced by his spouse, as is the norm for candidates accepting their party’s nomination, Trump was introduced by Dana White, CEO of the Ultimate Fighting Championship — known for its machismo culture and sanctioned violence. (White was recorded on a video slapping his wife.)

Trump, Vance, and their MAGA allies are misogynists who want to control women by preventing them from controlling their own bodies — forcing them to have children.

Vance has come out against abortion even in cases of rape or incest. He has called for the federal government to stop women in Republican-dominated states from crossing state lines to obtain abortions. Just last month he voted against a Democratic bill to protect IVF.

Vance wrote the foreword for the upcoming book by Kevin Roberts, the president of The Heritage Foundation, whose Project 2025 recommends that the Department of Health and Human Services “ensure that every state reports exactly how many abortions take place within its borders, at what gestational age of the child, for what reason, the mother’s state of residence, and by what method.”

What’s the underlying goal here? The same as in Margaret Atwood’s The Handmaid’s Tale. It’s authoritarian fascism organized around male dominance.

In this world view, anything that challenges the traditional male roles of protector, provider, and controller of the family threatens the social order. Strong women, LGBTQ+ people, and people of color weaken the heroic male warrior. Brutality, force, and violence strengthen him.

Joe Biden passed the torch to a future America that seems ever more likely to include a President Kamala Harris.

Nothing could pose more of a threat to the Trump-Vance-MAGA throwbacks.

What are your thoughts?";3603.0;768.0;610.0;4981.0;142474049098533;142474049098533_1028580871968693;https://www.facebook.com/397990761694377/posts/1028580871968693;
03/08/2024 18:01;"Robert Reich";"Donald Trump claims he has no idea who is behind Project 2025, the nearly 1,000-page plan for a total MAGA takeover of America.

Puh-leeze. That's hogwash.

CNN found that at least 140 people who worked for Trump are involved in the project, including six of his cabinet members. Trump’s campaign press secretary and one of his top advisors, Stephen Miller, star in its recruitment video. Trump’s Make America Great Again PAC ran ads calling the plan “Trump’s Project 2025.”

Don’t just take my word for it. Trump’s own running mate, JD Vance, called the group that produced Project 2025 “the de facto institutional home of Trumpism” and “the most influential engine of ideas for Republicans from Ronald Reagan to Donald Trump.”

You and I both know why Trump is trying to distance himself from Project 2025. It’s full of politically toxic proposals, and now that he’s sinking in the polls, he’s panicking.

We cannot let Trump distance himself from Project 2025. We’ve been pushing out scores of social media posts and videos to warn the American people about Project 2025, and now we need to redouble our efforts.

Will you donate $5 to help get the truth out and make sure the American know that Donald Trump = Project 2025? https://bit.ly/3YrIBFr

Project 2025 is full of truly terrifying plans for America:

-Page 5 calls for jailing teachers and librarians over banned books.

-Page 455 calls for “abortion surveillance” and stripping Americans of reproductive freedom.

-Pages 587 and 592 have plans to gut overtime pay rules.

-Page 489 demands that the government prioritize “married men and women” over other types of families.

-Page 371 proposes privatizing nuclear waste disposal. (What could go wrong with that?!)

To enforce these attacks on our rights, Project 2025 would use the Justice Department to prosecute district attorneys Trump disagrees with, invoke the Insurrection Act to shut down protests, and mobilize red-state national guard units against blue states that resist his authoritarian agenda.

We must take these threats seriously. Trump has promised to be a “dictator on day one,” and the Supreme Court has given Trump its blessing to commit unlimited crimes while in office, including taking bribes and ordering the assassination of political rivals.

If he’s allowed back into the Oval Office, this will be his blueprint.

Here’s the good news: A few months ago, it seemed like no one was really talking about Project 2025. The corporate media certainly wasn’t. Then Inequality Media Civic Action and others started spreading the word about Project 2025 on TikTok, Instagram, YouTube, and other social media platforms – and the more that people heard, the more freaked out they got.

Now Trump is pretending he doesn’t know anything about it, so we’re redoubling our campaign efforts to make sure the American people know that Trump = Project 2025. To ensure that we have the resources we need to get the word out, I’m asking you today: Will you please donate $5?

Chip-in today: https://bit.ly/3YrIBFr

Thank you for joining with us,

-Robert";3522.0;705.0;609.0;4836.0;142474049098533;142474049098533_1030896161737164;https://www.facebook.com/397990761694377/posts/1030896161737164;
20/08/2024 22:28;"Stand Up America";"Kate Cox, who fled Texas, because of Trump and MAGA SCOTUS justices, to get an abortion, announces she’s pregnant during the DNC roll call: “My baby is due in January, just in time to see Kamala Harris sworn in as president of the United States.”";4434.0;168.0;159.0;4761.0;169597416843751;169597416843751_809331234703263;https://www.facebook.com/161009042868822/posts/809331234703263;
03/07/2024 13:34;"Hillary Clinton";"Project 2025 is the MAGA movement's plan to consolidate power under a re-elected Trump and exert more control over everyday Americans' lives. 

Think I'm exaggerating? Read it for yourself.

https://joebiden.com/project2025/";2606.0;1158.0;931.0;4695.0;889307941125736;889307941125736_1012602756889641;https://www.facebook.com/478436886972900/posts/1012602756889641;
27/06/2024 22:59;"Joe Biden";"If re-elected, what would Donald Trump do if MAGA Republicans pass a national abortion ban?

He’ll sign it. I’d veto.";2654.0;1656.0;367.0;4677.0;7860876103;7860876103_514082587862907;https://www.facebook.com/108985111705992/videos/873485831486675;
21/01/2024 10:49;"Donald Trump Jr.";"New Hampshire MAGA patriots: Come join me on Monday afternoon in Holis, NH at 3 PM for a get out the vote rally. You can register at the link below. Look forward to seeing all of my New Hampshire friends!!!

";2675.0;1776.0;129.0;4580.0;295644160460352;295644160460352_940310620794943;https://www.facebook.com/416853756473968/posts/940310620794943;
23/01/2024 17:14;"Occupy Democrats";"BREAKING: MAGA Congressman Matt Gaetz's underage sex scandal explodes as the House Ethics probe contacts numerous new witnesses for its escalating investigation.

This is Gaetz's nightmare situation and the details just get worse and worse...

According to reputable sources who spoke to ABC News, the newly contacted witnesses who are being interviewed have ties to the original Justice Department investigation into Gaetz's alleged sex trafficking of minors.

Funniest of all? The House Ethics Committee conducting the refreshed probe is controlled by Republicans. Gaetz is being eaten alive by his own party.

This simple fact means that Gaetz can't just dismiss and smear the investigation as a 'Democratic witch hunt' like his cult leader Donald Trump loves to do.

'It's great to see the Ethics Committee has interests beyond trading stocks. They seem to be quite the unusual whales,' Gaetz said to ABC.

The Ethics Committee expects to schedule more witness interviews and receive new related documents in the coming weeks.

Where there's smoke there's fire...

Please hit the 👍 and pass this on if you think that Matt Gaetz is guilty as sin — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";3593.0;626.0;360.0;4579.0;346937065399354;346937065399354_806176531613923;https://www.facebook.com/202017898696459/posts/806176531613923;
13/05/2024 19:30;"NowThis Impact";"Retired Army Col. Eugene Vindman rose to fame in 2019 along with his brother, Lt. Col. Alexander Vindman, when the duo blew the whistle on Donald Trump's alleged attempts to make aid to Ukraine conditional on President Volodymyr Zelenskyy opening a politically motivated inquiry into Joe Biden and his son Hunter.

Eugene and his brother would go on to testify before Congress, and their revelation became the basis for the first of Trump's two impeachment proceedings.

Eugene Vindman is now running for Congress in Virginia's 7th congressional district to replace Democrat Rep. Abigail Spanberger (D), who is running in the state’s gubernatorial election instead. Since his announcement, Vindman has centered his military service and his experience standing up to MAGA extremists during the Trump years as the reason for his candidacy. According to Ballotopedia, Vindman is one of 7 Democrats vying for Spanberger's seat.";3751.0;614.0;204.0;4569.0;908009612563863;908009612563863_843127121185787;https://www.facebook.com/636947485137086/posts/843127121185787;
13/06/2024 18:51;"Joe Biden";"Let’s be clear: 

Attacks on medication abortion are part of Trump and MAGA Republicans’ extreme agenda to ban abortion nationwide.

The stakes could not be higher for women across America.";2779.0;1659.0;128.0;4566.0;7860876103;7860876103_504971352107364;https://www.facebook.com/108985111705992/posts/504971352107364;
12/02/2024 18:03;"Occupy Democrats";"BREAKING: Obama's White House ethics czar rips into MAGA hack Judge Aileen Cannon for giving 'biased' treatment to Donald Trump, says that she may have finally 'crossed the line' for removal.

This is VERY bad news for Trump...

Norm Eisen — who is an attorney and previously served as the aforementioned czar — went on CNN and slammed Cannon for ordering Special Counsel Jack Smith to dangerously release unredacted witness lists.

'It's the latest in a series of decisions that she has made that have caused observers to question whether she's biased in favor of the former president,” said Eisen. 'I think she's crossed that line again by exposing these witnesses to harm.'

He went on to point out that Cannon's poor decisions were twice overturned by an 'extremely conservative' appellate court, proving just how far-right she really is.

'She tried to appoint a special master to oversee review of the documents,' said Eisen. 'The extremely conservative 11th Circuit that oversees her said, ‘No, that's illegal.’'

Clearly, Cannon is trying every trick up her sleeve to help Trump wriggle off the hook — and it's obviously because he was the one who appointed her to her judgeship in the first place.

'It's not surprising, but it's disappointing,' Eisen said of the disastrous new redactions ruling. 'The judge is needlessly exposing these individuals to threats, harassment, and possibly grave danger.'

'We'll see whether DOJ appeals that or even tries to get her removed from the case,' he added.

The Justice Department should immediately move to have Cannon removed. She's a Trump loyalist through and through and she's treating him like he's above the law. This cannot be allowed to stand.

Please hit the 👍 and share this post to demand that Judge Cannon be removed — and consider joining the growing exodus to Tribel, a new pro-democracy social network that is exploding in popularity because Twitter and Facebook are trying to stop its growth — which is only making Tribel grow even faster. Please follow us on Tribel to get all of our breaking news alerts sent straight to your phone or computer by clicking the following link: tribel.app.link/okwPIHYCIqb";3567.0;576.0;389.0;4532.0;346937065399354;346937065399354_818653203699589;https://www.facebook.com/202017898696459/posts/818653203699589;
